arm_id,canonical_id,stage,origin,activated_at,status,relation,contract_hash,contract_exact_group_size,economic_fingerprint,economic_family_size,dispatch_path,entry_family,exit_family,entry_fingerprint,exit_fingerprint,execution_fingerprint,revision_equivalence_group,frozen_buys,frozen_positions,frozen_tokens,delta_decisions,delta_opportunities,delta_buys,delta_buy_opportunities,contaminations,entry_detail,exit_detail,execution_detail
canonical-1ef2715c090f60fb,canonical-1ef2715c090f60fb,21,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,68f1cd94234f5955,6,ff2ead6fc0c42cd3,6,main_snapshot_exact_family,broad_launch,peak_guard,bc45788e868e4283,082154299726d028,9c77660c388d6fc6,,70,70,70,1475,1475,97,97,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""revision_exit_kind"":""l0_loss_deterioration"",""revision_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""},""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-22dbe223b3814f7f,canonical-22dbe223b3814f7f,22,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,465d2ede0b14bcb3,2,efc78b22a2382747,2,main_snapshot_exact_family,broad_launch,balanced_harvest,bc45788e868e4283,a542da41c1e2b240,9c77660c388d6fc6,broad_balanced_harvest_flow_exit_v2,111,111,111,1475,1475,51,51,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""balanced_harvest"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""flow_grace_minutes"":15.0,""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""minimum_buy_ratio"":0.45,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28,""zero_activity_grace_minutes"":15.0}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-2390fb342a6e90b6,canonical-2390fb342a6e90b6,23,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,79c7562c5e28f789,1,0194a32b49139255,1,main_snapshot_exact_family,shadow_momentum,dynamic_with_15m_deadline,2845c39ca9de84e4,bf95a26a02ffdf05,9c77660c388d6fc6,,96,96,94,518,518,50,50,0,"{""dispatch"":{""entry_family"":""shadow_momentum"",""entry_gate"":""shadow_momentum"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""shadow_momentum"",""entry_gate"":""shadow_momentum""}}","{""emergency_liquidity_usd"":3000.0,""exit_family"":""dynamic_with_15m_deadline"",""exit_mode"":""dynamic_with_15m_deadline"",""hard_stop_return"":-0.35,""max_hold_minutes"":15.0,""revision_exit_kind"":""l0_loss_deterioration"",""revision_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""},""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28,""zero_activity_grace_minutes"":5.0}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-24ac3d4a360ab98c,canonical-24ac3d4a360ab98c,24,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,68f1cd94234f5955,2,5724ad28651ce878,2,main_snapshot_exact_family,broad_launch,peak_guard,bc45788e868e4283,a906ee95dee4708c,9c77660c388d6fc6,,70,70,70,1475,1475,97,97,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""revision_exit_kind"":""l0_loss_deterioration"",""revision_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""},""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
dex-successor-025-2509c2f13f40a238,canonical-2509c2f13f40a238,25,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,d1666b424662162a,6,d957e4f228a9cfb0,6,main_snapshot_exact_family,flow_burst,postbuy_research,680e217d5159fac2,af1a5cdd1e35f809,0f7e88b93e951ca8,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""exact_entry_family"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""entry_match_mode"":""exact_entry_family""}}","{""dex_positive_trailing_drawdown"":0.35,""dex_research_delay_minutes"":1.0,""dex_research_min_buy_ratio"":0.55,""dex_research_min_volume_5m_usd"":1000.0,""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""postbuy_research"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
dex-successor-026-25ad46e118f6edc9,canonical-25ad46e118f6edc9,26,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,653ff2d2cfeddd98,2,5088612607e87b23,2,main_snapshot_exact_family,broad_launch,postbuy_research,7ec9ff783c084d16,d00083d03630d3f8,0f7e88b93e951ca8,,61,61,61,1211,1211,81,81,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""exact_entry_family"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_filter"":{""min_m5_trades"":3,""min_m5_volume_usd"":200.0},""entry_gate"":""v6_asof_family"",""entry_match_mode"":""exact_entry_family""}}","{""dex_positive_trailing_drawdown"":0.35,""dex_research_delay_minutes"":1.0,""dex_research_min_buy_ratio"":0.55,""dex_research_min_volume_5m_usd"":1000.0,""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""postbuy_research"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
canonical-25cfdc3e9adf23df,canonical-25cfdc3e9adf23df,27,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,7c8fb78641cf1625,6,cf17fff932331f64,6,main_snapshot_exact_family,flow_burst,fast_escape,f6ccfc52d5200c2d,904fc369870dac70,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""fast_escape"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.2,""max_hold_minutes"":30.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.25,""trailing_drawdown"":0.12}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-2634d7c52e35b317,canonical-2634d7c52e35b317,28,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,673eba098787057e,6,b94bc4c2772fd105,6,main_snapshot_exact_family,flow_burst,balanced_harvest,f6ccfc52d5200c2d,c577ef160c73552d,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""balanced_harvest"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-2d3874b5b4dfe162,canonical-2d3874b5b4dfe162,29,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,465d2ede0b14bcb3,6,8ac2d751c1c554c6,6,main_snapshot_exact_family,broad_launch,balanced_harvest,bc45788e868e4283,49276e46c9331349,9c77660c388d6fc6,broad_balanced_harvest_flow_exit_v2,111,111,111,1475,1475,51,51,0,"{""dispatch"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""broad_launch"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""balanced_harvest"",""exit_mode"":""executable_equity_dynamic_backoff"",""flow_grace_minutes"":15.0,""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""minimum_buy_ratio"":0.45,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28,""zero_activity_grace_minutes"":15.0}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-3028ef000f6df93d,canonical-3028ef000f6df93d,30,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,0d4950a1f1d06ca5,2,9efb8d5bbf9e2bc9,2,main_snapshot_exact_family,flow_burst,peak_guard,f6ccfc52d5200c2d,e1adcd17c6cbfe7e,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-3093112db36e72a6,canonical-3093112db36e72a6,31,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,7c8fb78641cf1625,6,cf17fff932331f64,6,main_snapshot_exact_family,flow_burst,fast_escape,f6ccfc52d5200c2d,904fc369870dac70,9c77660c388d6fc6,main_mature_flow_acceleration_v2,0,0,0,1,1,1,1,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_filter"":{""max_age_seconds_exclusive"":21600.0,""min_age_seconds"":3600.0,""min_m5_trades"":8,""min_m5_volume_usd"":500.0},""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""fast_escape"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.2,""max_hold_minutes"":30.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.25,""trailing_drawdown"":0.12}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
dex-successor-032-30d85f39d76f4f18,canonical-30d85f39d76f4f18,32,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,8283ae3c2496a12e,2,583183dcd382239c,2,main_snapshot_dex_visible,dex_visible_successor,dynamic,8da3fd98c59f96c0,dc0610e4b95f3029,0f7e88b93e951ca8,,115,115,115,1242,1242,51,51,0,"{""dispatch"":{""entry_family"":""dex_visible_successor"",""mode"":""dex_visible"",""path"":""main_snapshot_dex_visible""},""fields"":{""entry_family"":""dex_visible_successor"",""entry_filter"":{""min_m5_trades"":3,""min_m5_volume_usd"":200.0},""entry_gate"":""rug_safety"",""entry_match_mode"":""dex_visible""}}","{""emergency_liquidity_usd"":3000.0,""exit_family"":""dynamic"",""exit_mode"":""dynamic"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28,""zero_activity_grace_minutes"":5.0}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
canonical-3733dc40ac3c74ea,canonical-3733dc40ac3c74ea,33,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,3733dc40ac3c74ea,1,3b19545d5caa79a9,2,main_snapshot_exact_family,flow_burst,peak_guard,09e87a237979d7b9,e1adcd17c6cbfe7e,9c77660c388d6fc6,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
canonical-39063fa299ee2cfd,canonical-39063fa299ee2cfd,34,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,39063fa299ee2cfd,1,3b19545d5caa79a9,2,main_snapshot_exact_family,flow_burst,peak_guard,09e87a237979d7b9,e1adcd17c6cbfe7e,9c77660c388d6fc6,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""main_snapshot_dispatch"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family""}}","{""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""peak_guard"",""exit_mode"":""market_mark_dynamic_one_shot_sell"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.4,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after""}"
dex-successor-035-3be68fb41c7f0536,canonical-3be68fb41c7f0536,35,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,exact_duplicate,d1666b424662162a,6,d957e4f228a9cfb0,6,main_snapshot_exact_family,flow_burst,postbuy_research,680e217d5159fac2,af1a5cdd1e35f809,0f7e88b93e951ca8,,3,3,3,9,9,6,6,0,"{""dispatch"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""mode"":""exact_entry_family"",""path"":""main_snapshot_exact_family""},""fields"":{""entry_family"":""flow_burst"",""entry_gate"":""v6_asof_family"",""entry_match_mode"":""exact_entry_family""}}","{""dex_positive_trailing_drawdown"":0.35,""dex_research_delay_minutes"":1.0,""dex_research_min_buy_ratio"":0.55,""dex_research_min_volume_5m_usd"":1000.0,""exact_risk_alerts"":""shared_preemptive"",""exit_family"":""postbuy_research"",""exit_mode"":""executable_equity_dynamic_backoff"",""hard_stop_return"":-0.35,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.2,""return"":0.8},{""fraction_of_remaining"":0.25,""return"":1.8},{""fraction_of_remaining"":0.35,""return"":3.5},{""fraction_of_remaining"":1.0,""return"":7.0}],""trailing_activate_return"":0.6,""trailing_drawdown"":0.28}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v3-successor""}"
